3.087673339843750000e+03 2.244151367187500000e+03 7.691548461914062500e+02
3.089470214843750000e+03 2.252276367187500000e+03 7.715538330078125000e+02
3.094419921875000000e+03 2.256865722656250000e+03 7.759658203125000000e+02
3.092537841796875000e+03 2.251449462890625000e+03 7.738606567382812500e+02
3.091660156250000000e+03 2.244041015625000000e+03 7.736328735351562500e+02
3.093506835937500000e+03 2.231820068359375000e+03 7.728202514648437500e+02
3.090474121093750000e+03 2.221813476562500000e+03 7.686944580078125000e+02
3.087939941406250000e+03 2.223534667968750000e+03 7.691367797851562500e+02
3.086468017578125000e+03 2.227630859375000000e+03 7.695650634765625000e+02
3.094954101562500000e+03 2.238330078125000000e+03 7.767975463867187500e+02
3.109682128906250000e+03 2.252296386718750000e+03 7.854628295898437500e+02
3.103814941406250000e+03 2.262035156250000000e+03 7.843110351562500000e+02
3.101875000000000000e+03 2.266378173828125000e+03 7.863731689453125000e+02
3.101065917968750000e+03 2.259104248046875000e+03 7.829700927734375000e+02
3.099131347656250000e+03 2.251604736328125000e+03 7.808144531250000000e+02
3.103724609375000000e+03 2.241933593750000000e+03 7.816538085937500000e+02
3.103040527343750000e+03 2.231994140625000000e+03 7.812194213867187500e+02
3.095925048828125000e+03 2.227607421875000000e+03 7.760718994140625000e+02
3.082127929687500000e+03 2.228033447265625000e+03 7.683340454101562500e+02
3.086297119140625000e+03 2.237658203125000000e+03 7.725686035156250000e+02
3.097497558593750000e+03 2.247755371093750000e+03 7.776146240234375000e+02
3.106881591796875000e+03 2.258052734375000000e+03 7.829031372070312500e+02
3.110327636718750000e+03 2.259104980468750000e+03 7.836650390625000000e+02
3.101712402343750000e+03 2.252301025390625000e+03 7.804854125976562500e+02
3.088706787109375000e+03 2.241624023437500000e+03 7.717528686523437500e+02
3.085543945312500000e+03 2.230477539062500000e+03 7.678090209960937500e+02
3.077124511718750000e+03 2.220404785156250000e+03 7.630595703125000000e+02
3.084274414062500000e+03 2.218500488281250000e+03 7.673044433593750000e+02
3.087922363281250000e+03 2.221768310546875000e+03 7.684468994140625000e+02
3.085383544921875000e+03 2.231214599609375000e+03 7.674258422851562500e+02
3.093249511718750000e+03 2.243459472656250000e+03 7.732758789062500000e+02
3.094509277343750000e+03 2.250644531250000000e+03 7.740640258789062500e+02
3.094329833984375000e+03 2.252412597656250000e+03 7.726768798828125000e+02
3.092695312500000000e+03 2.245520019531250000e+03 7.719598999023437500e+02
3.100541015625000000e+03 2.238894531250000000e+03 7.771459960937500000e+02
3.094353027343750000e+03 2.227186767578125000e+03 7.720568847656250000e+02
3.078032958984375000e+03 2.215613525390625000e+03 7.607043457031250000e+02
3.073575439453125000e+03 2.215745849609375000e+03 7.588649902343750000e+02
3.076711914062500000e+03 2.221207519531250000e+03 7.619783325195312500e+02
3.091727783203125000e+03 2.236068115234375000e+03 7.719166259765625000e+02
3.106191406250000000e+03 2.249677978515625000e+03 7.823076171875000000e+02
3.114905029296875000e+03 2.254985351562500000e+03 7.853146362304687500e+02
3.103325439453125000e+03 2.255635986328125000e+03 7.784067382812500000e+02
3.096791503906250000e+03 2.256977783203125000e+03 7.788298339843750000e+02
3.087586425781250000e+03 2.249455322265625000e+03 7.732726440429687500e+02
3.084130859375000000e+03 2.237815917968750000e+03 7.726381225585937500e+02
3.080426025390625000e+03 2.229084472656250000e+03 7.690930786132812500e+02
3.085253417968750000e+03 2.230694580078125000e+03 7.716630249023437500e+02
3.091232177734375000e+03 2.237253173828125000e+03 7.760748901367187500e+02
3.094016113281250000e+03 2.246833496093750000e+03 7.780959472656250000e+02
3.106059814453125000e+03 2.258137207031250000e+03 7.865372924804687500e+02
3.104390869140625000e+03 2.261429443359375000e+03 7.847093505859375000e+02
3.095429199218750000e+03 2.257224609375000000e+03 7.772878417968750000e+02
3.098111328125000000e+03 2.254561035156250000e+03 7.774653320312500000e+02
3.095575927734375000e+03 2.246793945312500000e+03 7.754013061523437500e+02
3.101180664062500000e+03 2.240301757812500000e+03 7.813002319335937500e+02
3.095959716796875000e+03 2.227185791015625000e+03 7.763494873046875000e+02
3.088173339843750000e+03 2.223716308593750000e+03 7.701058959960937500e+02
3.089134765625000000e+03 2.229780761718750000e+03 7.716716308593750000e+02
3.093839843750000000e+03 2.240993896484375000e+03 7.767332153320312500e+02
3.095796386718750000e+03 2.250708984375000000e+03 7.790006103515625000e+02
3.104930419921875000e+03 2.260714111328125000e+03 7.857404785156250000e+02
3.111869140625000000e+03 2.267361572265625000e+03 7.899721679687500000e+02
3.111913330078125000e+03 2.265884521484375000e+03 7.899270019531250000e+02
3.111276611328125000e+03 2.254312255859375000e+03 7.888009033203125000e+02
3.097016113281250000e+03 2.237883789062500000e+03 7.783890380859375000e+02
3.095217773437500000e+03 2.227855957031250000e+03 7.747808837890625000e+02
3.098347167968750000e+03 2.222820312500000000e+03 7.755844726562500000e+02
3.090433105468750000e+03 2.225730468750000000e+03 7.739763793945312500e+02
3.086419189453125000e+03 2.234282470703125000e+03 7.720840454101562500e+02
3.090278076171875000e+03 2.243393554687500000e+03 7.753366699218750000e+02
3.099841308593750000e+03 2.253131347656250000e+03 7.790817260742187500e+02
3.109644042968750000e+03 2.261770751953125000e+03 7.859987792968750000e+02
3.118631103515625000e+03 2.261836425781250000e+03 7.912973632812500000e+02
3.116808593750000000e+03 2.254448730468750000e+03 7.894101562500000000e+02
3.102972412109375000e+03 2.247955322265625000e+03 7.889080810546875000e+02
3.096994628906250000e+03 2.242784423828125000e+03 7.888589477539062500e+02
3.101034667968750000e+03 2.242625488281250000e+03 7.907543334960937500e+02
3.102735107421875000e+03 2.246452148437500000e+03 7.862807006835937500e+02
3.099278320312500000e+03 2.255517822265625000e+03 7.855497436523437500e+02
3.113761962890625000e+03 2.272013671875000000e+03 7.979076538085937500e+02
3.118515869140625000e+03 2.276716308593750000e+03 7.997285766601562500e+02
3.119147216796875000e+03 2.275240966796875000e+03 7.983676147460937500e+02
3.115612060546875000e+03 2.270653320312500000e+03 7.943400878906250000e+02
3.108468017578125000e+03 2.261140380859375000e+03 7.889645385742187500e+02
3.105258789062500000e+03 2.249970947265625000e+03 7.874128417968750000e+02
3.097557617187500000e+03 2.239585693359375000e+03 7.831348876953125000e+02
3.099811035156250000e+03 2.237256835937500000e+03 7.835335693359375000e+02
3.101576660156250000e+03 2.238710937500000000e+03 7.828390502929687500e+02
3.101518066406250000e+03 2.246769287109375000e+03 7.836953735351562500e+02
3.107862060546875000e+03 2.258767822265625000e+03 7.864575195312500000e+02
3.116776611328125000e+03 2.266200683593750000e+03 7.909631347656250000e+02
3.128881347656250000e+03 2.272736083984375000e+03 8.003395996093750000e+02
3.125029052734375000e+03 2.270071777343750000e+03 7.998660888671875000e+02
3.102495117187500000e+03 2.256977783203125000e+03 7.844895019531250000e+02
3.090806884765625000e+03 2.243793945312500000e+03 7.753753662109375000e+02
3.096140625000000000e+03 2.235801757812500000e+03 7.766417846679687500e+02
3.106176757812500000e+03 2.229310302734375000e+03 7.812900390625000000e+02
3.099649414062500000e+03 2.226849853515625000e+03 7.760133056640625000e+02
3.091272216796875000e+03 2.234864013671875000e+03 7.705624389648437500e+02
3.095644042968750000e+03 2.247331054687500000e+03 7.731202392578125000e+02
3.094534179687500000e+03 2.256866455078125000e+03 7.755200805664062500e+02
3.103752441406250000e+03 2.261768066406250000e+03 7.826810302734375000e+02
3.092323242187500000e+03 2.251989257812500000e+03 7.730842285156250000e+02
3.089495849609375000e+03 2.245854980468750000e+03 7.717351684570312500e+02
3.087918212890625000e+03 2.237236328125000000e+03 7.730685424804687500e+02
3.087905517578125000e+03 2.226760009765625000e+03 7.722762451171875000e+02
3.091771972656250000e+03 2.224252929687500000e+03 7.753611450195312500e+02
3.093187988281250000e+03 2.226559814453125000e+03 7.731740722656250000e+02
3.092120117187500000e+03 2.233207519531250000e+03 7.703819580078125000e+02
3.086060302734375000e+03 2.243613281250000000e+03 7.692869873046875000e+02
3.090301513671875000e+03 2.249256591796875000e+03 7.708183593750000000e+02
3.093510986328125000e+03 2.251117187500000000e+03 7.713187255859375000e+02
3.102658935546875000e+03 2.251005371093750000e+03 7.757703857421875000e+02
3.104215576171875000e+03 2.242342529296875000e+03 7.760322265625000000e+02
3.091855468750000000e+03 2.228554199218750000e+03 7.694450683593750000e+02
3.076500244140625000e+03 2.217183105468750000e+03 7.616514892578125000e+02
3.076181152343750000e+03 2.214384033203125000e+03 7.628327026367187500e+02
3.085935546875000000e+03 2.220158203125000000e+03 7.690762939453125000e+02
3.089075683593750000e+03 2.231640380859375000e+03 7.700892944335937500e+02
3.089694824218750000e+03 2.243504882812500000e+03 7.706597900390625000e+02
3.100915283203125000e+03 2.253534179687500000e+03 7.780529174804687500e+02
3.102597656250000000e+03 2.257205566406250000e+03 7.800252685546875000e+02
3.094581542968750000e+03 2.253689697265625000e+03 7.766405639648437500e+02
3.095890380859375000e+03 2.245787353515625000e+03 7.759169311523437500e+02
3.096346435546875000e+03 2.239047851562500000e+03 7.770925292968750000e+02
3.092487548828125000e+03 2.226937988281250000e+03 7.730571289062500000e+02
3.093154052734375000e+03 2.224698974609375000e+03 7.727181396484375000e+02
3.087360595703125000e+03 2.230875000000000000e+03 7.719794921875000000e+02
3.091643066406250000e+03 2.235510253906250000e+03 7.729268798828125000e+02
3.102594726562500000e+03 2.248000976562500000e+03 7.806551513671875000e+02
3.109270263671875000e+03 2.260020507812500000e+03 7.870384521484375000e+02
3.119409423828125000e+03 2.264677246093750000e+03 7.926588134765625000e+02
3.117996582031250000e+03 2.259014648437500000e+03 7.901503906250000000e+02
3.098326660156250000e+03 2.243235839843750000e+03 7.763853759765625000e+02
3.089792724609375000e+03 2.230186035156250000e+03 7.688822021484375000e+02
3.084840332031250000e+03 2.220784912109375000e+03 7.652957763671875000e+02
3.077629394531250000e+03 2.216731933593750000e+03 7.615982666015625000e+02
3.080712890625000000e+03 2.223779785156250000e+03 7.650186157226562500e+02
3.082667236328125000e+03 2.233382324218750000e+03 7.676199340820312500e+02
3.094112792968750000e+03 2.250281738281250000e+03 7.764234008789062500e+02
3.097325439453125000e+03 2.256283203125000000e+03 7.757628784179687500e+02
3.104221679687500000e+03 2.258522949218750000e+03 7.811372070312500000e+02
3.106925048828125000e+03 2.255971191406250000e+03 7.844010620117187500e+02
3.098240966796875000e+03 2.247376708984375000e+03 7.816453247070312500e+02
3.091650390625000000e+03 2.232357177734375000e+03 7.738493652343750000e+02
3.084167236328125000e+03 2.220583007812500000e+03 7.662339477539062500e+02
3.083313720703125000e+03 2.218277099609375000e+03 7.664775390625000000e+02
3.083922363281250000e+03 2.224499511718750000e+03 7.683825073242187500e+02
3.088651855468750000e+03 2.231103515625000000e+03 7.694860229492187500e+02
