1.837747558593750000e+03 5.619827270507812500e+02 -2.458419189453125000e+02
1.843465576171875000e+03 5.725491333007812500e+02 -2.414913940429687500e+02
1.848351562500000000e+03 5.809212036132812500e+02 -2.371887817382812500e+02
1.848686035156250000e+03 5.817713012695312500e+02 -2.364511108398437500e+02
1.844114501953125000e+03 5.758387451171875000e+02 -2.390303344726562500e+02
1.840279174804687500e+03 5.634609375000000000e+02 -2.427963867187500000e+02
1.836802001953125000e+03 5.541713867187500000e+02 -2.458239746093750000e+02
1.836326904296875000e+03 5.518871459960937500e+02 -2.466110229492187500e+02
1.837465087890625000e+03 5.537437744140625000e+02 -2.448679809570312500e+02
1.838612670898437500e+03 5.629428710937500000e+02 -2.447732543945312500e+02
1.843390869140625000e+03 5.756797485351562500e+02 -2.416088256835937500e+02
1.849889404296875000e+03 5.836495971679687500e+02 -2.361636352539062500e+02
1.850141357421875000e+03 5.814808959960937500e+02 -2.360474243164062500e+02
1.848260864257812500e+03 5.758859863281250000e+02 -2.372791137695312500e+02
1.846885864257812500e+03 5.699528808593750000e+02 -2.390541992187500000e+02
1.841817871093750000e+03 5.611770629882812500e+02 -2.441419677734375000e+02
1.835074951171875000e+03 5.512608032226562500e+02 -2.507714843750000000e+02
1.835583007812500000e+03 5.472532348632812500e+02 -2.478682250976562500e+02
1.838602050781250000e+03 5.422854614257812500e+02 -2.468616943359375000e+02
1.835721191406250000e+03 5.544375610351562500e+02 -2.492745361328125000e+02
1.838238769531250000e+03 5.761025390625000000e+02 -2.462005004882812500e+02
1.845406250000000000e+03 5.924633178710937500e+02 -2.361931762695312500e+02
1.848385009765625000e+03 5.941652221679687500e+02 -2.333940429687500000e+02
1.841452636718750000e+03 5.697072753906250000e+02 -2.449809570312500000e+02
1.833016967773437500e+03 5.480451660156250000e+02 -2.557437744140625000e+02
1.832335449218750000e+03 5.363388061523437500e+02 -2.559304809570312500e+02
1.830627197265625000e+03 5.246328735351562500e+02 -2.608807373046875000e+02
1.830687744140625000e+03 5.232212524414062500e+02 -2.616235351562500000e+02
1.826034179687500000e+03 5.316123046875000000e+02 -2.593876342773437500e+02
1.824049316406250000e+03 5.449955444335937500e+02 -2.550211181640625000e+02
1.833318847656250000e+03 5.585143432617187500e+02 -2.472959594726562500e+02
1.840997558593750000e+03 5.659454956054687500e+02 -2.432865600585937500e+02
1.837690917968750000e+03 5.608446044921875000e+02 -2.500399780273437500e+02
1.835922851562500000e+03 5.628806762695312500e+02 -2.507565307617187500e+02
1.834575439453125000e+03 5.596119995117187500e+02 -2.506934814453125000e+02
1.835015502929687500e+03 5.528519287109375000e+02 -2.505421752929687500e+02
1.833013671875000000e+03 5.467171020507812500e+02 -2.510204467773437500e+02
1.832178588867187500e+03 5.450142822265625000e+02 -2.507349243164062500e+02
1.836047729492187500e+03 5.519063720703125000e+02 -2.461267089843750000e+02
1.841713623046875000e+03 5.627390747070312500e+02 -2.399248657226562500e+02
1.847720458984375000e+03 5.742894287109375000e+02 -2.350834960937500000e+02
1.852340332031250000e+03 5.842733764648437500e+02 -2.303318481445312500e+02
1.854805541992187500e+03 5.903166503906250000e+02 -2.278452148437500000e+02
1.853505615234375000e+03 5.896445312500000000e+02 -2.289879760742187500e+02
1.851399536132812500e+03 5.862197265625000000e+02 -2.310040893554687500e+02
1.851009399414062500e+03 5.769302978515625000e+02 -2.305861816406250000e+02
1.842680664062500000e+03 5.646202392578125000e+02 -2.366326293945312500e+02
1.836702758789062500e+03 5.612619628906250000e+02 -2.415584716796875000e+02
1.836773925781250000e+03 5.646196899414062500e+02 -2.408173828125000000e+02
1.836761840820312500e+03 5.681136474609375000e+02 -2.405637207031250000e+02
1.842857666015625000e+03 5.770457153320312500e+02 -2.351186523437500000e+02
1.845688232421875000e+03 5.855974731445312500e+02 -2.346845703125000000e+02
1.848422363281250000e+03 5.903207397460937500e+02 -2.326894531250000000e+02
1.849808593750000000e+03 5.764020385742187500e+02 -2.358440551757812500e+02
1.844614746093750000e+03 5.717461547851562500e+02 -2.391585083007812500e+02
1.843595092773437500e+03 5.678933105468750000e+02 -2.382062377929687500e+02
1.835327148437500000e+03 5.513521118164062500e+02 -2.459797363281250000e+02
1.827203125000000000e+03 5.442796020507812500e+02 -2.515758056640625000e+02
1.832060302734375000e+03 5.494048461914062500e+02 -2.472111206054687500e+02
1.838800048828125000e+03 5.599914550781250000e+02 -2.417694702148437500e+02
1.844067382812500000e+03 5.735108032226562500e+02 -2.385845947265625000e+02
1.850877685546875000e+03 5.817040405273437500e+02 -2.341250000000000000e+02
1.845583007812500000e+03 5.749254760742187500e+02 -2.383484497070312500e+02
1.841803955078125000e+03 5.754180908203125000e+02 -2.409204711914062500e+02
1.838284057617187500e+03 5.728869628906250000e+02 -2.427832641601562500e+02
